AlgaaterBullyPunish,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterBullyPunish,0.040873688,-0.1815208,-0.31787384,-0.13010319,-0.16756098,-0.35510454,0.018272929,0.0011450499,-0.1747277,-0.29120636,-0.015613191,-0.11605737,-0.05739835,-0.05984723,-0.03776163,-0.009251252,-0.083616875,0.6058661,0.137627,0.018774718,3.3413582,-0.64543575,-0.14470676,0.031898636,-0.40098384,0.12724523,0.08677989,1.1554383,-0.1525569,-0.353867,-0.07662939,-0.33751193,0.2480947,-0.1601163,0.55449647,0.15326986,-0.19022982,-0.09883107,0.2001546,1.0571427,-0.61591834,-0.33418894,1.1761019,0.004280925,-0.23162757,-0.4686787,-0.038529787,-0.046806663,0.08410877,-0.4073937,-0.49026,-0.4163484,-0.18968837,-0.2635948,-0.28574133,1.847194,-0.1559514,2.4951198,-0.5011595,-0.3672078,-0.24751133,-0.11483851,0.3939129,-0.0856296,-0.010904843,-0.16752945,-0.097209886,-0.06410282,-0.2544301,-0.42774653,-0.26106185,-0.23897095,1.0028855,-0.1761532,0.35271513,-0.25405437,-0.16881703,0.39842865,-0.37314728,-0.06078119,-0.21296264,0.32297477,0.0016691945,-0.18031281,0.24677071,1.3917544,-0.1267699,0.018345177,1.3664608,0.23149356,0.79129106,-0.68757856,-0.62134296,-0.35244766,-0.31181726,-0.077925205,0.013628788,-0.24969539,-0.26591495,-0.10520328,-0.34504038,1.9823122,-0.13674688,-0.57370585,4.9585214,0.06379345,-0.7675848,0.14252624,0.5754553,-0.83346736,2.3572936,-0.0339534,-1.3702308,-0.083782606,-0.24730878,-0.101322666,0.8681779,-0.3125628,-0.3405291,-0.5955907,2.0910702,0.2761211,0.014498115,-0.26599377,-0.057753865,-0.29197338,-0.13977557,-0.13220644
AlgaaterBullyPunish,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterCoop,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterMinimax,0.041317042,-0.1810199,-0.3174081,-0.13001686,-0.16664797,-0.35719,0.018393682,8.764863e-05,-0.17438082,-0.2912052,-0.015371002,-0.1156873,-0.056689568,-0.05963026,-0.037386507,-0.017247349,-0.08348004,0.602795,0.13388282,0.018467933,3.337401,-0.64496434,-0.1440705,0.03204272,-0.39842153,0.12697802,0.07427588,1.1632187,-0.15216117,-0.35261637,-0.07666476,-0.33720675,0.24884035,-0.15994133,0.5528456,0.15337853,-0.18823566,-0.09874585,0.19910523,1.0534799,-0.61511046,-0.33498147,1.1754457,0.0047543943,-0.23123531,-0.46812066,-0.038177364,-0.045686617,0.084220596,-0.41062838,-0.48858136,-0.41784889,-0.19027716,-0.26174244,-0.2857924,1.8351433,-0.15584661,2.5002658,-0.5007077,-0.36583862,-0.24849404,-0.11446398,0.39388078,-0.08574021,-0.010566639,-0.16839093,-0.089108095,-0.064016536,-0.25400016,-0.42752692,-0.25888893,-0.23973519,1.0060421,-0.17584333,0.34143656,-0.2536578,-0.17019585,0.38388997,-0.37265652,-0.05950374,-0.21261504,0.32289544,0.0018694513,-0.17998435,0.24721031,1.378157,-0.1267975,0.020196676,1.3867011,0.22889614,0.7867476,-0.6870498,-0.62086356,-0.35340214,-0.30590075,-0.08140901,0.013310195,-0.2504165,-0.2656101,-0.10643904,-0.34474123,1.9840996,-0.1360976,-0.5732322,4.9607625,0.064163744,-0.7671761,0.14339599,0.5828141,-0.8332753,2.3625238,-0.034140978,-1.3698175,-0.08358058,-0.24610594,-0.100217804,0.8706858,-0.31107646,-0.3400543,-0.5952014,2.0864577,0.27627423,0.01280801,-0.26563028,-0.05771159,-0.2923849,-0.13911915,-0.13214323
AlgaaterCfr,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterBully,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterBully,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterCoopPunish,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterCoopPunish,0.040839646,-0.18032259,-0.31733268,-0.1300029,-0.16695617,-0.35706833,0.018413244,-0.00015842915,-0.17432466,-0.29108712,-0.015331771,-0.11562738,-0.057129264,-0.05959513,-0.037448138,-0.015361592,-0.083457865,0.6022837,0.13512835,0.018942386,3.339643,-0.6448879,-0.14420807,0.032066036,-0.39878604,0.12694491,0.072931886,1.1598268,-0.15209709,-0.35288897,-0.07671736,-0.33715734,0.24339993,-0.159913,0.552959,0.15235661,-0.18806815,-0.09873205,0.19906732,1.0583694,-0.6149796,-0.33485982,1.1753613,0.0041682124,-0.23117182,-0.46803027,-0.03812028,-0.046020865,0.08423869,-0.40670192,-0.49057925,-0.41710237,-0.1900094,-0.2621833,-0.28572616,1.8368857,-0.15582964,2.4978602,-0.50063455,-0.36599964,-0.2483263,-0.11413033,0.39307487,-0.085402265,-0.010511871,-0.16792397,-0.09208879,-0.06400256,-0.25365326,-0.42709547,-0.2601322,-0.23853844,1.0130477,-0.17579316,0.3440753,-0.2535936,-0.17000227,0.38592583,-0.3725771,-0.060509957,-0.21255873,0.319229,0.0019311663,-0.17993116,0.24633934,1.3811928,-0.12627843,0.01920855,1.3861046,0.22969612,0.792107,-0.6869642,-0.6207859,-0.35318804,-0.3069385,-0.07942912,0.013815372,-0.24982446,-0.26556072,-0.10597413,-0.34469277,1.9828037,-0.1361407,-0.5731556,4.9595017,0.06364552,-0.76647097,0.1430664,0.5742243,-0.8332442,2.3649507,-0.034073416,-1.3697505,-0.08354788,-0.24617541,-0.10095981,0.8728126,-0.31145132,-0.33997744,-0.5951383,2.081613,0.27629906,0.013084054,-0.26557142,-0.057704743,-0.29130927,-0.13956837,-0.132133
AlgaaterCoopPunish,0.040839646,-0.18032259,-0.31733268,-0.1300029,-0.16695617,-0.35706833,0.018413244,-0.00015842915,-0.17432466,-0.29108712,-0.015331771,-0.11562738,-0.057129264,-0.05959513,-0.037448138,-0.015361592,-0.083457865,0.6022837,0.13512835,0.018942386,3.339643,-0.6448879,-0.14420807,0.032066036,-0.39878604,0.12694491,0.072931886,1.1598268,-0.15209709,-0.35288897,-0.07671736,-0.33715734,0.24339993,-0.159913,0.552959,0.15235661,-0.18806815,-0.09873205,0.19906732,1.0583694,-0.6149796,-0.33485982,1.1753613,0.0041682124,-0.23117182,-0.46803027,-0.03812028,-0.046020865,0.08423869,-0.40670192,-0.49057925,-0.41710237,-0.1900094,-0.2621833,-0.28572616,1.8368857,-0.15582964,2.4978602,-0.50063455,-0.36599964,-0.2483263,-0.11413033,0.39307487,-0.085402265,-0.010511871,-0.16792397,-0.09208879,-0.06400256,-0.25365326,-0.42709547,-0.2601322,-0.23853844,1.0130477,-0.17579316,0.3440753,-0.2535936,-0.17000227,0.38592583,-0.3725771,-0.060509957,-0.21255873,0.319229,0.0019311663,-0.17993116,0.24633934,1.3811928,-0.12627843,0.01920855,1.3861046,0.22969612,0.792107,-0.6869642,-0.6207859,-0.35318804,-0.3069385,-0.07942912,0.013815372,-0.24982446,-0.26556072,-0.10597413,-0.34469277,1.9828037,-0.1361407,-0.5731556,4.9595017,0.06364552,-0.76647097,0.1430664,0.5742243,-0.8332442,2.3649507,-0.034073416,-1.3697505,-0.08354788,-0.24617541,-0.10095981,0.8728126,-0.31145132,-0.33997744,-0.5951383,2.081613,0.27629906,0.013084054,-0.26557142,-0.057704743,-0.29130927,-0.13956837,-0.132133
AlgaaterCoop,0.040839646,-0.18032259,-0.31733268,-0.1300029,-0.16695617,-0.35706833,0.018413244,-0.00015842915,-0.17432466,-0.29108712,-0.015331771,-0.11562738,-0.057129264,-0.05959513,-0.037448138,-0.015361592,-0.083457865,0.6022837,0.13512835,0.018942386,3.339643,-0.6448879,-0.14420807,0.032066036,-0.39878604,0.12694491,0.072931886,1.1598268,-0.15209709,-0.35288897,-0.07671736,-0.33715734,0.24339993,-0.159913,0.552959,0.15235661,-0.18806815,-0.09873205,0.19906732,1.0583694,-0.6149796,-0.33485982,1.1753613,0.0041682124,-0.23117182,-0.46803027,-0.03812028,-0.046020865,0.08423869,-0.40670192,-0.49057925,-0.41710237,-0.1900094,-0.2621833,-0.28572616,1.8368857,-0.15582964,2.4978602,-0.50063455,-0.36599964,-0.2483263,-0.11413033,0.39307487,-0.085402265,-0.010511871,-0.16792397,-0.09208879,-0.06400256,-0.25365326,-0.42709547,-0.2601322,-0.23853844,1.0130477,-0.17579316,0.3440753,-0.2535936,-0.17000227,0.38592583,-0.3725771,-0.060509957,-0.21255873,0.319229,0.0019311663,-0.17993116,0.24633934,1.3811928,-0.12627843,0.01920855,1.3861046,0.22969612,0.792107,-0.6869642,-0.6207859,-0.35318804,-0.3069385,-0.07942912,0.013815372,-0.24982446,-0.26556072,-0.10597413,-0.34469277,1.9828037,-0.1361407,-0.5731556,4.9595017,0.06364552,-0.76647097,0.1430664,0.5742243,-0.8332442,2.3649507,-0.034073416,-1.3697505,-0.08354788,-0.24617541,-0.10095981,0.8728126,-0.31145132,-0.33997744,-0.5951383,2.081613,0.27629906,0.013084054,-0.26557142,-0.057704743,-0.29130927,-0.13956837,-0.132133
AlgaaterBullyPunish,0.040839646,-0.18032259,-0.31733268,-0.1300029,-0.16695617,-0.35706833,0.018413244,-0.00015842915,-0.17432466,-0.29108712,-0.015331771,-0.11562738,-0.057129264,-0.05959513,-0.037448138,-0.015361592,-0.083457865,0.6022837,0.13512835,0.018942386,3.339643,-0.6448879,-0.14420807,0.032066036,-0.39878604,0.12694491,0.072931886,1.1598268,-0.15209709,-0.35288897,-0.07671736,-0.33715734,0.24339993,-0.159913,0.552959,0.15235661,-0.18806815,-0.09873205,0.19906732,1.0583694,-0.6149796,-0.33485982,1.1753613,0.0041682124,-0.23117182,-0.46803027,-0.03812028,-0.046020865,0.08423869,-0.40670192,-0.49057925,-0.41710237,-0.1900094,-0.2621833,-0.28572616,1.8368857,-0.15582964,2.4978602,-0.50063455,-0.36599964,-0.2483263,-0.11413033,0.39307487,-0.085402265,-0.010511871,-0.16792397,-0.09208879,-0.06400256,-0.25365326,-0.42709547,-0.2601322,-0.23853844,1.0130477,-0.17579316,0.3440753,-0.2535936,-0.17000227,0.38592583,-0.3725771,-0.060509957,-0.21255873,0.319229,0.0019311663,-0.17993116,0.24633934,1.3811928,-0.12627843,0.01920855,1.3861046,0.22969612,0.792107,-0.6869642,-0.6207859,-0.35318804,-0.3069385,-0.07942912,0.013815372,-0.24982446,-0.26556072,-0.10597413,-0.34469277,1.9828037,-0.1361407,-0.5731556,4.9595017,0.06364552,-0.76647097,0.1430664,0.5742243,-0.8332442,2.3649507,-0.034073416,-1.3697505,-0.08354788,-0.24617541,-0.10095981,0.8728126,-0.31145132,-0.33997744,-0.5951383,2.081613,0.27629906,0.013084054,-0.26557142,-0.057704743,-0.29130927,-0.13956837,-0.132133
AlgaaterCfr,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
AlgaaterCoop,0.04135152,-0.18221903,-0.31794924,-0.13011715,-0.16725266,-0.35522524,0.018253375,0.0013919324,-0.17478383,-0.29132426,-0.01565241,-0.1161173,-0.05695825,-0.05988236,-0.037700087,-0.011136115,-0.08363902,0.6063787,0.13638128,0.018299878,3.3391132,-0.6455121,-0.14456907,0.031875316,-0.40061957,0.12727857,0.0881311,1.1588306,-0.15262099,-0.35359433,-0.07657668,-0.33756134,0.2535419,-0.16014464,0.55438334,0.15429294,-0.19039825,-0.09884486,0.20019296,1.0522478,-0.61604923,-0.3343102,1.1761861,0.0048677623,-0.23169106,-0.4687691,-0.038586844,-0.046472326,0.084090665,-0.41132358,-0.48825994,-0.417095,-0.1899561,-0.26315388,-0.2858074,1.845453,-0.15596835,2.4975257,-0.5012327,-0.36704686,-0.24767853,-0.115172565,0.39472008,-0.08596778,-0.010959582,-0.1679964,-0.094228595,-0.06411679,-0.2547773,-0.42817843,-0.25981763,-0.24016874,0.99586904,-0.17620337,0.35007742,-0.25411856,-0.16901015,0.3963957,-0.3732267,-0.059774093,-0.2130189,0.32664588,0.0016073398,-0.18036601,0.24764256,1.3887196,-0.12728956,0.01933387,1.367049,0.23069358,0.7859263,-0.6876642,-0.62142056,-0.3526613,-0.31078038,-0.079906136,0.013123256,-0.25028777,-0.2659643,-0.10566802,-0.34508884,1.9836081,-0.13670388,-0.57378256,4.9597797,0.06431223,-0.7682908,0.14285585,0.5840531,-0.83349854,2.3548594,-0.03402095,-1.3702977,-0.083815314,-0.24723946,-0.10057996,0.866047,-0.31218776,-0.34060597,-0.5956538,2.095922,0.27609634,0.014222443,-0.26605266,-0.057760708,-0.2930498,-0.13932589,-0.13221668
